"Fecha","Indicador","Territorio",Valor
"2020-06-29","Personas en CTI","Todo el país",2
"2020-06-29","Personas en CI","Todo el país",0
"2020-06-29","Fallecidos ","Todo el país",27
"2020-06-29","Casos nuevos ","Todo el país",3
"2020-06-30","Casos activos","Artigas",0
"2020-06-30","Casos activos","Canelones",7
"2020-06-30","Casos activos","Cerro Largo ",0
"2020-06-30","Casos activos","Colonia",0
"2020-06-30","Casos activos","Durazno",0
"2020-06-30","Casos activos","Flores",0
"2020-06-30","Casos activos","Florida",0
"2020-06-30","Casos activos","Lavalleja",0
"2020-06-30","Casos activos","Maldonado",0
"2020-06-30","Casos activos","Montevideo",9
"2020-06-30","Casos activos","Paysandú",1
"2020-06-30","Casos activos","Río Negro",0
"2020-06-30","Casos activos","Rivera",0
"2020-06-30","Casos activos","Rocha",0
"2020-06-30","Casos activos","Salto",1
"2020-06-30","Casos activos","San José",0
"2020-06-30","Casos activos","Soriano",0
"2020-06-30","Casos activos","Tacuarembó",1
"2020-06-30","Casos activos","Treinta y Tres",66
"2020-06-30","Casos recuperados","Artigas",3
"2020-06-30","Casos recuperados","Canelones",108
"2020-06-30","Casos recuperados","Cerro Largo ",1
"2020-06-30","Casos recuperados","Colonia",13
"2020-06-30","Casos recuperados","Durazno",1
"2020-06-30","Casos recuperados","Flores",2
"2020-06-30","Casos recuperados","Florida",0
"2020-06-30","Casos recuperados","Lavalleja",4
"2020-06-30","Casos recuperados","Maldonado",36
"2020-06-30","Casos recuperados","Montevideo",555
"2020-06-30","Casos recuperados","Paysandú",1
"2020-06-30","Casos recuperados","Río Negro",10
"2020-06-30","Casos recuperados","Rivera",54
"2020-06-30","Casos recuperados","Rocha",2
"2020-06-30","Casos recuperados","Salto",12
"2020-06-30","Casos recuperados","San José",7
"2020-06-30","Casos recuperados","Soriano",1
"2020-06-30","Casos recuperados","Tacuarembó",1
"2020-06-30","Casos recuperados","Treinta y Tres",13
"2020-06-30","Fallecidos","Artigas",0
"2020-06-30","Fallecidos","Canelones",2
"2020-06-30","Fallecidos","Cerro Largo ",0
"2020-06-30","Fallecidos","Colonia",0
"2020-06-30","Fallecidos","Durazno",0
"2020-06-30","Fallecidos","Flores",0
"2020-06-30","Fallecidos","Florida",0
"2020-06-30","Fallecidos","Lavalleja",0
"2020-06-30","Fallecidos","Maldonado",4
"2020-06-30","Fallecidos","Montevideo",17
"2020-06-30","Fallecidos","Paysandú",0
"2020-06-30","Fallecidos","Río Negro",0
"2020-06-30","Fallecidos","Rivera",3
"2020-06-30","Fallecidos","Rocha",0
"2020-06-30","Fallecidos","Salto",0
"2020-06-30","Fallecidos","San José",0
"2020-06-30","Fallecidos","Soriano",0
"2020-06-30","Fallecidos","Tacuarembó",0
"2020-06-30","Fallecidos","Treinta y Tres",1
"2020-06-30","Personal de la salud  Confirmados ","Todo el país",146
"2020-06-30","Personal de la salud  Recuperados ","Todo el país",109
"2020-06-30","Personal de la salud  Activos ","Todo el país",36
"2020-06-30","Personal de la salud  Fallecidos ","Todo el país",1
"2020-06-30","Cantidad de Tests  Positivos ","Todo el país",7
"2020-06-30","Cantidad de Tests  Negativos ","Todo el país",667
"2020-06-30","Personas en CTI","Todo el país",2
"2020-06-30","Personas en CI","Todo el país",0
"2020-06-30","Fallecidos ","Todo el país",27
"2020-06-30","Casos nuevos ","Todo el país",4
"2020-07-01","Casos activos","Artigas",0
"2020-07-01","Casos activos","Canelones",7
"2020-07-01","Casos activos","Cerro Largo ",0
"2020-07-01","Casos activos","Colonia",0
"2020-07-01","Casos activos","Durazno",0
"2020-07-01","Casos activos","Flores",0
"2020-07-01","Casos activos","Florida",0
"2020-07-01","Casos activos","Lavalleja",0
"2020-07-01","Casos activos","Maldonado",2
"2020-07-01","Casos activos","Montevideo",10
"2020-07-01","Casos activos","Paysandú",1
"2020-07-01","Casos activos","Río Negro",0
"2020-07-01","Casos activos","Rivera",0
"2020-07-01","Casos activos","Rocha",0
"2020-07-01","Casos activos","Salto",0
"2020-07-01","Casos activos","San José",0
"2020-07-01","Casos activos","Soriano",0
"2020-07-01","Casos activos","Tacuarembó",1
"2020-07-01","Casos activos","Treinta y Tres",69
"2020-07-01","Casos recuperados","Artigas",3
"2020-07-01","Casos recuperados","Canelones",108
"2020-07-01","Casos recuperados","Cerro Largo ",1
"2020-07-01","Casos recuperados","Colonia",13
"2020-07-01","Casos recuperados","Durazno",1
"2020-07-01","Casos recuperados","Flores",2
"2020-07-01","Casos recuperados","Florida",0
"2020-07-01","Casos recuperados","Lavalleja",4
"2020-07-01","Casos recuperados","Maldonado",36
"2020-07-01","Casos recuperados","Montevideo",555
"2020-07-01","Casos recuperados","Paysandú",1
"2020-07-01","Casos recuperados","Río Negro",10
"2020-07-01","Casos recuperados","Rivera",54
"2020-07-01","Casos recuperados","Rocha",2
"2020-07-01","Casos recuperados","Salto",12
"2020-07-01","Casos recuperados","San José",7
"2020-07-01","Casos recuperados","Soriano",1
"2020-07-01","Casos recuperados","Tacuarembó",1
"2020-07-01","Casos recuperados","Treinta y Tres",14
"2020-07-01","Fallecidos","Artigas",0
"2020-07-01","Fallecidos","Canelones",2
"2020-07-01","Fallecidos","Cerro Largo ",0
"2020-07-01","Fallecidos","Colonia",0
"2020-07-01","Fallecidos","Durazno",0
"2020-07-01","Fallecidos","Flores",0
"2020-07-01","Fallecidos","Florida",0
"2020-07-01","Fallecidos","Lavalleja",0
"2020-07-01","Fallecidos","Maldonado",4
"2020-07-01","Fallecidos","Montevideo",17
"2020-07-01","Fallecidos","Paysandú",0
"2020-07-01","Fallecidos","Río Negro",0
"2020-07-01","Fallecidos","Rivera",3
"2020-07-01","Fallecidos","Rocha",0
"2020-07-01","Fallecidos","Salto",1
"2020-07-01","Fallecidos","San José",0
"2020-07-01","Fallecidos","Soriano",0
"2020-07-01","Fallecidos","Tacuarembó",0
"2020-07-01","Fallecidos","Treinta y Tres",1
"2020-07-01","Personal de la salud  Confirmados ","Todo el país",147
"2020-07-01","Personal de la salud  Recuperados ","Todo el país",110
"2020-07-01","Personal de la salud  Activos ","Todo el país",36
"2020-07-01","Personal de la salud  Fallecidos ","Todo el país",1
"2020-07-01","Cantidad de Tests  Positivos ","Todo el país",9
"2020-07-01","Cantidad de Tests  Negativos ","Todo el país",1224
"2020-07-01","Personas en CTI","Todo el país",1
"2020-07-01","Personas en CI","Todo el país",0
"2020-07-01","Fallecidos ","Todo el país",28
"2020-07-01","Casos nuevos ","Todo el país",7
"2020-07-02","Casos activos","Artigas",0
"2020-07-02","Casos activos","Canelones",7
"2020-07-02","Casos activos","Cerro Largo ",0
"2020-07-02","Casos activos","Colonia",0
"2020-07-02","Casos activos","Durazno",0
"2020-07-02","Casos activos","Flores",0
"2020-07-02","Casos activos","Florida",0
"2020-07-02","Casos activos","Lavalleja",0
"2020-07-02","Casos activos","Maldonado",2
"2020-07-02","Casos activos","Montevideo",11
"2020-07-02","Casos activos","Paysandú",1
"2020-07-02","Casos activos","Río Negro",0
"2020-07-02","Casos activos","Rivera",0
"2020-07-02","Casos activos","Rocha",0
"2020-07-02","Casos activos","Salto",0
"2020-07-02","Casos activos","San José",0
"2020-07-02","Casos activos","Soriano",0
"2020-07-02","Casos activos","Tacuarembó",1
"2020-07-02","Casos activos","Treinta y Tres",69
"2020-07-02","Casos recuperados","Artigas",3
"2020-07-02","Casos recuperados","Canelones",108
"2020-07-02","Casos recuperados","Cerro Largo ",1
"2020-07-02","Casos recuperados","Colonia",13
"2020-07-02","Casos recuperados","Durazno",1
"2020-07-02","Casos recuperados","Flores",2
"2020-07-02","Casos recuperados","Florida",0
"2020-07-02","Casos recuperados","Lavalleja",4
"2020-07-02","Casos recuperados","Maldonado",36
"2020-07-02","Casos recuperados","Montevideo",555
"2020-07-02","Casos recuperados","Paysandú",1
"2020-07-02","Casos recuperados","Río Negro",10
"2020-07-02","Casos recuperados","Rivera",54
"2020-07-02","Casos recuperados","Rocha",2
"2020-07-02","Casos recuperados","Salto",12
"2020-07-02","Casos recuperados","San José",7
"2020-07-02","Casos recuperados","Soriano",1
"2020-07-02","Casos recuperados","Tacuarembó",1
"2020-07-02","Casos recuperados","Treinta y Tres",17
"2020-07-02","Fallecidos","Artigas",0
"2020-07-02","Fallecidos","Canelones",2
"2020-07-02","Fallecidos","Cerro Largo ",0
"2020-07-02","Fallecidos","Colonia",0
"2020-07-02","Fallecidos","Durazno",0
"2020-07-02","Fallecidos","Flores",0
"2020-07-02","Fallecidos","Florida",0
"2020-07-02","Fallecidos","Lavalleja",0
"2020-07-02","Fallecidos","Maldonado",4
"2020-07-02","Fallecidos","Montevideo",17
"2020-07-02","Fallecidos","Paysandú",0
"2020-07-02","Fallecidos","Río Negro",0
"2020-07-02","Fallecidos","Rivera",3
"2020-07-02","Fallecidos","Rocha",0
"2020-07-02","Fallecidos","Salto",1
"2020-07-02","Fallecidos","San José",0
"2020-07-02","Fallecidos","Soriano",0
"2020-07-02","Fallecidos","Tacuarembó",0
"2020-07-02","Fallecidos","Treinta y Tres",1
"2020-07-02","Personal de la salud  Confirmados ","Todo el país",147
"2020-07-02","Personal de la salud  Recuperados ","Todo el país",111
"2020-07-02","Personal de la salud  Activos ","Todo el país",35
"2020-07-02","Personal de la salud  Fallecidos ","Todo el país",1
"2020-07-02","Cantidad de Tests  Positivos ","Todo el país",6
"2020-07-02","Cantidad de Tests  Negativos ","Todo el país",910
"2020-07-02","Personas en CTI","Todo el país",1
"2020-07-02","Personas en CI","Todo el país",0
"2020-07-02","Fallecidos ","Todo el país",28
"2020-07-02","Casos nuevos ","Todo el país",4
"2020-07-03","Casos activos","Artigas",0
"2020-07-03","Casos activos","Canelones",4
"2020-07-03","Casos activos","Cerro Largo ",0
"2020-07-03","Casos activos","Colonia",0
"2020-07-03","Casos activos","Durazno",0
"2020-07-03","Casos activos","Flores",0
"2020-07-03","Casos activos","Florida",0
"2020-07-03","Casos activos","Lavalleja",0
"2020-07-03","Casos activos","Maldonado",0
"2020-07-03","Casos activos","Montevideo",12
"2020-07-03","Casos activos","Paysandú",1
"2020-07-03","Casos activos","Río Negro",0
"2020-07-03","Casos activos","Rivera",0
"2020-07-03","Casos activos","Rocha",0
"2020-07-03","Casos activos","Salto",0
"2020-07-03","Casos activos","San José",0
"2020-07-03","Casos activos","Soriano",0
"2020-07-03","Casos activos","Tacuarembó",1
"2020-07-03","Casos activos","Treinta y Tres",67
"2020-07-03","Casos recuperados","Artigas",3
"2020-07-03","Casos recuperados","Canelones",111
"2020-07-03","Casos recuperados","Cerro Largo ",1
"2020-07-03","Casos recuperados","Colonia",13
"2020-07-03","Casos recuperados","Durazno",1
"2020-07-03","Casos recuperados","Flores",2
"2020-07-03","Casos recuperados","Florida",0
"2020-07-03","Casos recuperados","Lavalleja",4
"2020-07-03","Casos recuperados","Maldonado",36
"2020-07-03","Casos recuperados","Montevideo",555
"2020-07-03","Casos recuperados","Paysandú",1
"2020-07-03","Casos recuperados","Río Negro",10
"2020-07-03","Casos recuperados","Rivera",54
"2020-07-03","Casos recuperados","Rocha",2
"2020-07-03","Casos recuperados","Salto",12
"2020-07-03","Casos recuperados","San José",7
"2020-07-03","Casos recuperados","Soriano",1
"2020-07-03","Casos recuperados","Tacuarembó",1
"2020-07-03","Casos recuperados","Treinta y Tres",23
"2020-07-03","Fallecidos","Artigas",0
"2020-07-03","Fallecidos","Canelones",2
"2020-07-03","Fallecidos","Cerro Largo ",0
"2020-07-03","Fallecidos","Colonia",0
"2020-07-03","Fallecidos","Durazno",0
"2020-07-03","Fallecidos","Flores",0
"2020-07-03","Fallecidos","Florida",0
"2020-07-03","Fallecidos","Lavalleja",0
"2020-07-03","Fallecidos","Maldonado",4
"2020-07-03","Fallecidos","Montevideo",17
"2020-07-03","Fallecidos","Paysandú",0
"2020-07-03","Fallecidos","Río Negro",0
"2020-07-03","Fallecidos","Rivera",3
"2020-07-03","Fallecidos","Rocha",0
"2020-07-03","Fallecidos","Salto",1
"2020-07-03","Fallecidos","San José",0
"2020-07-03","Fallecidos","Soriano",0
"2020-07-03","Fallecidos","Tacuarembó",0
"2020-07-03","Fallecidos","Treinta y Tres",1
"2020-07-03","Personal de la salud  Confirmados ","Todo el país",149
"2020-07-03","Personal de la salud  Recuperados ","Todo el país",116
"2020-07-03","Personal de la salud  Activos ","Todo el país",32
"2020-07-03","Personal de la salud  Fallecidos ","Todo el país",1
"2020-07-03","Cantidad de Tests  Positivos ","Todo el país",8
"2020-07-03","Cantidad de Tests  Negativos ","Todo el país",1113
"2020-07-03","Personas en CTI","Todo el país",1
"2020-07-03","Personas en CI","Todo el país",0
"2020-07-03","Fallecidos ","Todo el país",28
"2020-07-03","Casos nuevos ","Todo el país",5
"2020-07-04","Casos activos","Artigas",0
"2020-07-04","Casos activos","Canelones",5
"2020-07-04","Casos activos","Cerro Largo ",0
"2020-07-04","Casos activos","Colonia",0
"2020-07-04","Casos activos","Durazno",0
"2020-07-04","Casos activos","Flores",0
"2020-07-04","Casos activos","Florida",0
"2020-07-04","Casos activos","Lavalleja",0
"2020-07-04","Casos activos","Maldonado",2
"2020-07-04","Casos activos","Montevideo",12
"2020-07-04","Casos activos","Paysandú",1
"2020-07-04","Casos activos","Río Negro",0
"2020-07-04","Casos activos","Rivera",0
"2020-07-04","Casos activos","Rocha",0
"2020-07-04","Casos activos","Salto",0
"2020-07-04","Casos activos","San José",0
"2020-07-04","Casos activos","Soriano",0
"2020-07-04","Casos activos","Tacuarembó",1
"2020-07-04","Casos activos","Treinta y Tres",66
"2020-07-04","Casos recuperados","Artigas",3
"2020-07-04","Casos recuperados","Canelones",112
"2020-07-04","Casos recuperados","Cerro Largo ",1
"2020-07-04","Casos recuperados","Colonia",13
"2020-07-04","Casos recuperados","Durazno",1
"2020-07-04","Casos recuperados","Flores",2
"2020-07-04","Casos recuperados","Florida",0
"2020-07-04","Casos recuperados","Lavalleja",4
"2020-07-04","Casos recuperados","Maldonado",36
"2020-07-04","Casos recuperados","Montevideo",555
"2020-07-04","Casos recuperados","Paysandú",1
"2020-07-04","Casos recuperados","Río Negro",10
"2020-07-04","Casos recuperados","Rivera",54
"2020-07-04","Casos recuperados","Rocha",2
"2020-07-04","Casos recuperados","Salto",12
"2020-07-04","Casos recuperados","San José",7
"2020-07-04","Casos recuperados","Soriano",1
"2020-07-04","Casos recuperados","Tacuarembó",1
"2020-07-04","Casos recuperados","Treinta y Tres",25
"2020-07-04","Fallecidos","Artigas",0
"2020-07-04","Fallecidos","Canelones",2
"2020-07-04","Fallecidos","Cerro Largo ",0
"2020-07-04","Fallecidos","Colonia",0
"2020-07-04","Fallecidos","Durazno",0
"2020-07-04","Fallecidos","Flores",0
"2020-07-04","Fallecidos","Florida",0
"2020-07-04","Fallecidos","Lavalleja",0
"2020-07-04","Fallecidos","Maldonado",4
"2020-07-04","Fallecidos","Montevideo",17
"2020-07-04","Fallecidos","Paysandú",0
"2020-07-04","Fallecidos","Río Negro",0
"2020-07-04","Fallecidos","Rivera",3
"2020-07-04","Fallecidos","Rocha",0
"2020-07-04","Fallecidos","Salto",1
"2020-07-04","Fallecidos","San José",0
"2020-07-04","Fallecidos","Soriano",0
"2020-07-04","Fallecidos","Tacuarembó",0
"2020-07-04","Fallecidos","Treinta y Tres",1
"2020-07-04","Personal de la salud  Confirmados ","Todo el país",149
"2020-07-04","Personal de la salud  Recuperados ","Todo el país",117
"2020-07-04","Personal de la salud  Activos ","Todo el país",31
"2020-07-04","Personal de la salud  Fallecidos ","Todo el país",1
"2020-07-04","Cantidad de Tests  Positivos ","Todo el país",3
"2020-07-04","Cantidad de Tests  Negativos ","Todo el país",909
"2020-07-04","Personas en CTI","Todo el país",1
"2020-07-04","Personas en CI","Todo el país",0
"2020-07-04","Fallecidos ","Todo el país",28
"2020-07-04","Casos nuevos ","Todo el país",3
"2020-07-05","Casos activos","Artigas",0
"2020-07-05","Casos activos","Canelones",5
"2020-07-05","Casos activos","Cerro Largo ",0
"2020-07-05","Casos activos","Colonia",0
"2020-07-05","Casos activos","Durazno",0
"2020-07-05","Casos activos","Flores",0
"2020-07-05","Casos activos","Florida",0
"2020-07-05","Casos activos","Lavalleja",0
"2020-07-05","Casos activos","Maldonado",2
"2020-07-05","Casos activos","Montevideo",10
"2020-07-05","Casos activos","Paysandú",1
"2020-07-05","Casos activos","Río Negro",0
"2020-07-05","Casos activos","Rivera",0
"2020-07-05","Casos activos","Rocha",0
"2020-07-05","Casos activos","Salto",0
"2020-07-05","Casos activos","San José",0
"2020-07-05","Casos activos","Soriano",0
"2020-07-05","Casos activos","Tacuarembó",0
"2020-07-05","Casos activos","Treinta y Tres",61
"2020-07-05","Casos recuperados","Artigas",3
"2020-07-05","Casos recuperados","Canelones",112
"2020-07-05","Casos recuperados","Cerro Largo ",1
"2020-07-05","Casos recuperados","Colonia",13
"2020-07-05","Casos recuperados","Durazno",1
"2020-07-05","Casos recuperados","Flores",2
"2020-07-05","Casos recuperados","Florida",0
"2020-07-05","Casos recuperados","Lavalleja",4
"2020-07-05","Casos recuperados","Maldonado",36
"2020-07-05","Casos recuperados","Montevideo",557
"2020-07-05","Casos recuperados","Paysandú",1
"2020-07-05","Casos recuperados","Río Negro",10
"2020-07-05","Casos recuperados","Rivera",54
"2020-07-05","Casos recuperados","Rocha",2
"2020-07-05","Casos recuperados","Salto",12
